resource_class,file_id,scope,unique_index_start,unique_index_end,row_count,all_001c_100_percent,high_value_count,ordinary_count,min_0007_coverage,min_000e_coverage,min_00c7_coverage,max_loading_fixture_similarity,loading_union_similarity,unique_indices,sample_jpn_texts
SLOT_OLANG,5D140CA7,OUTSIDE_LOADING,4,7,4,YES,0,4,100.00%,100.00%,100.00%,0.130435,0.010381,4;5;6;7,GROUP C || GROUP D || GROUP B
SLOT_OLANG,5D140CA7,OUTSIDE_LOADING,62,65,4,YES,0,4,100.00%,100.00%,100.00%,0.086957,0.006920,62;63;64;65,SPIRIT || CAMOUFLAGE || CHARA
SLOT_OLANG,5D218EA9,OUTSIDE_LOADING,2,5,4,YES,0,4,100.00%,100.00%,100.00%,0.080000,0.006873,2;3;4;5,(WM-2) || (TPS-L2) || MUSIC LIST
SLOT_OLANG,5D2362B8,OUTSIDE_LOADING,41,44,4,YES,0,4,100.00%,100.00%,100.00%,0.083333,0.006897,41;42;43;44,INSERT || EDIT || DELETE
SLOT_OLANG,5D2362B8,OUTSIDE_LOADING,184,187,4,YES,0,4,100.00%,100.00%,100.00%,0.062500,0.006993,184;185;186;187,20 || 2 || 10
SLOT_OLANG,5D24C900,OUTSIDE_LOADING,0,3,4,YES,0,4,100.00%,100.00%,100.00%,0.076923,0.006849,0;1;2;3,USER NAME || SEARCH HOST || CREATE HOST
SLOT_OLANG,5D2E0FEE,OUTSIDE_LOADING,21,24,4,YES,0,4,100.00%,100.00%,100.00%,0.043478,0.003460,21;22;23;24,CONTROL || ATTACK || STATUS
SLOT_OLANG,5D396407,OUTSIDE_LOADING,43,46,4,YES,0,4,100.00%,100.00%,100.00%,0.148148,0.013652,43;44;45;46,KIKUKO INOUE || HOCHU OTSUKA\nMUGIHITO || MISA WATANABE\nOSAMU SAKA\nTAKESHI AONO
SLOT_OLANG,5D3AFD0D,OUTSIDE_LOADING,26,29,4,YES,4,0,83.33%,66.67%,100.00%,0.166667,0.031359,26;27;28;29,…声？ || …あんな声 録らなければ…  || 何があった？
SLOT_OLANG,5D3AFD2D,OUTSIDE_LOADING,13,16,4,YES,3,1,84.21%,87.50%,100.00%,0.593750,0.066434,13;14;15;16,殺せ！ || ボスと同じように || さあ 同じように殺せ
SLOT_OLANG,5D3AFD2D,OUTSIDE_LOADING,18,21,4,YES,4,0,66.67%,50.00%,100.00%,0.607143,0.059441,18;19;20;21,答えろ！ || それがお前の“忠”か？ || 任務という権力のために真の英雄を殺した
SLOT_OLANG,5D3AFDED,OUTSIDE_LOADING,26,29,4,YES,1,3,83.33%,100.00%,100.00%,0.181818,0.020979,26;27;28;29,いいえ || 俺に殺された  || そして
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,681,684,4,YES,0,4,100.00%,100.00%,100.00%,0.125000,0.010345,681;682;683;684,BIKINI TOP || SWIM TRNKS || AMANDA
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,713,716,4,YES,0,4,100.00%,100.00%,100.00%,0.080000,0.006873,713;714;715;716,COMRADE || SNAKE || SPLITTER
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,793,796,4,YES,0,4,100.00%,100.00%,100.00%,0.083333,0.006897,793;794;795;796,SHLD(G) || SHLD(B) || SHLD(R)
SLOT_OLANG,5D5A5B84,OUTSIDE_LOADING,30,33,4,YES,1,3,100.00%,80.00%,100.00%,0.111111,0.006993,30;31;32;33,いいえ || キャンセル || ENTER
SLOT_OLANG,5D74A6CA,OUTSIDE_LOADING,74,77,4,YES,0,4,100.00%,100.00%,100.00%,0.074074,0.006826,74;75;76;77,LIFE || ID || TANK
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,13,16,4,YES,0,4,100.00%,100.00%,100.00%,0.111111,0.010239,13;14;15;16,KICK || GO || PUSH START BUTTON
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,57,60,4,YES,0,4,100.00%,100.00%,100.00%,0.086957,0.006920,57;58;59;60,SCORE || RULE || ROUND
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,96,99,4,YES,0,4,100.00%,100.00%,100.00%,0.076923,0.006849,96;97;98;99,CONTROL || ROUND $1 || RESULT
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,180,183,4,YES,0,4,100.00%,100.00%,100.00%,0.136364,0.010417,180;181;182;183,MSF || SUPPORT PHASE || ACTION PHASE
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,157,160,4,YES,3,1,100.00%,83.33%,100.00%,0.238095,0.041958,157;158;159;160,終わっちゃうんですか！？ || どうしたんです？ || どこにいる！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,195,198,4,YES,2,2,85.71%,85.71%,100.00%,0.200000,0.027972,195;196;197;198,おい || やはり気のせいか || やはり何かいる
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,232,235,4,YES,1,3,85.71%,100.00%,100.00%,0.250000,0.024476,232;233;234;235,なにもない… || 気のせいか… || 何かいるのか！？
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,252,255,4,YES,4,0,80.00%,80.00%,100.00%,0.200000,0.024476,252;253;254;255,目を覚ませ || やはりいる！？ || 確かにいま何か…
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,322,325,4,YES,1,3,100.00%,83.33%,100.00%,0.250000,0.020979,322;323;324;325,敵だ！ || なにもないな… || どうした！？
SLOT_OLANG,5DA7D876,OUTSIDE_LOADING,2,5,4,YES,0,4,100.00%,100.00%,100.00%,0.161290,0.016835,2;3;4;5,TARGET || SNAKE || BANANAL FRUTA DE ORO: FARM
SLOT_OLANG,5DA7D87A,OUTSIDE_LOADING,0,3,4,YES,0,4,100.00%,100.00%,100.00%,0.076923,0.006849,0;1;2;3,HELIPORT || TARGET || SNAKE
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,49,52,4,YES,0,4,100.00%,100.00%,100.00%,0.120000,0.010309,49;50;51;52,GUARD || SCOUT || R.SOLDIER
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,74,77,4,YES,0,4,100.00%,100.00%,100.00%,0.125000,0.010345,74;75;76;77,BIKINI TOP || SWIM TRNKS || AMANDA
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,110,113,4,YES,0,4,100.00%,100.00%,100.00%,0.080000,0.006873,110;111;112;113,COMRADE || SNAKE || SPLITTER
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,119,122,4,YES,0,4,100.00%,100.00%,100.00%,0.080000,0.006873,119;120;121;122,T.STRIPE || LEAF || GREEN
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,215,218,4,YES,0,4,100.00%,100.00%,100.00%,0.083333,0.006897,215;216;217;218,SHLD(G) || SHLD(B) || SHLD(R)
SLOT_OLANG,5DB96275,OUTSIDE_LOADING,2,5,4,YES,0,4,100.00%,100.00%,100.00%,0.115385,0.010274,2;3;4;5,STAFF TOTAL: || RANK. %d || RANK. %s
SLOT_OLANG,5DB96275,OUTSIDE_LOADING,143,146,4,YES,0,4,100.00%,100.00%,100.00%,0.080000,0.006873,143;144;145;146,LOCK ON || KILL || HEAD SHOT
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,127,130,4,YES,0,4,100.00%,100.00%,100.00%,0.095238,0.006993,127;128;129;130,MUSKET || G11 || SUG
SLOT_OLANG,5DC637BF,OUTSIDE_LOADING,2,5,4,YES,0,4,100.00%,100.00%,100.00%,0.045455,0.006969,2;3;4;5,B2F || B1F || 1F
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,341,344,4,YES,0,4,100.00%,100.00%,100.00%,0.111111,0.013699,341;342;343;344,CO-OPS || ・NAKED || ・BATTLE DRESS
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,85,88,4,YES,2,2,83.33%,100.00%,100.00%,0.391304,0.045455,85;86;87;88,ボスはあんただ || 俺のことか？ || すまない…
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,102,105,4,YES,3,1,87.50%,80.00%,100.00%,0.260870,0.045455,102;103;104;105,おいおい 俺とあんたの仲じゃないか || そうだな… || 俺はまだやれる！
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,24,27,4,YES,4,0,66.67%,80.00%,100.00%,0.181818,0.027972,24;25;26;27,え？ 何…？ || え？ やだ… || 何を？
SLOT_OLANG,5DE6EF4C,OUTSIDE_LOADING,0,3,4,YES,0,4,100.00%,100.00%,100.00%,0.125000,0.010345,0;1;2;3,WOLF || WHALE || SWALLOW
SLOT_OLANG,5DE6EF4C,OUTSIDE_LOADING,16,19,4,YES,0,4,100.00%,100.00%,100.00%,0.076923,0.006849,16;17;18;19,EEL || DOBERMAN || DEER
SLOT_OLANG,5DEEEA4A,OUTSIDE_LOADING,32,35,4,YES,2,2,80.00%,80.00%,100.00%,0.200000,0.024476,32;33;34;35,おめでとう || もっと続けたい || 間違えた…
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,OUTSIDE_LOADING,43,46,4,YES,0,4,100.00%,100.00%,100.00%,0.148148,0.013652,43;44;45;46,KIKUKO INOUE || HOCHU OTSUKA\nMUGIHITO || MISA WATANABE\nOSAMU SAKA\nTAKESHI AONO
STAGEDAT_OLANG,LANG_GETTITLE_INSIGNIA_LIST.OLANG,OUTSIDE_LOADING,0,3,4,YES,0,4,100.00%,100.00%,100.00%,0.125000,0.010345,0;1;2;3,WOLF || WHALE || SWALLOW
STAGEDAT_OLANG,LANG_GETTITLE_INSIGNIA_LIST.OLANG,OUTSIDE_LOADING,16,19,4,YES,0,4,100.00%,100.00%,100.00%,0.076923,0.006849,16;17;18;19,EEL || DOBERMAN || DEER
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,49,52,4,YES,0,4,100.00%,100.00%,100.00%,0.120000,0.010309,49;50;51;52,GUARD || SCOUT || R.SOLDIER
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,74,77,4,YES,0,4,100.00%,100.00%,100.00%,0.125000,0.010345,74;75;76;77,BIKINI TOP || SWIM TRNKS || AMANDA
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,110,113,4,YES,0,4,100.00%,100.00%,100.00%,0.080000,0.006873,110;111;112;113,COMRADE || SNAKE || SPLITTER
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,119,122,4,YES,0,4,100.00%,100.00%,100.00%,0.080000,0.006873,119;120;121;122,T.STRIPE || LEAF || GREEN
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,215,218,4,YES,0,4,100.00%,100.00%,100.00%,0.083333,0.006897,215;216;217;218,SHLD(G) || SHLD(B) || SHLD(R)
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,681,684,4,YES,0,4,100.00%,100.00%,100.00%,0.125000,0.010345,681;682;683;684,BIKINI TOP || SWIM TRNKS || AMANDA
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,713,716,4,YES,0,4,100.00%,100.00%,100.00%,0.080000,0.006873,713;714;715;716,COMRADE || SNAKE || SPLITTER
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,793,796,4,YES,0,4,100.00%,100.00%,100.00%,0.083333,0.006897,793;794;795;796,SHLD(G) || SHLD(B) || SHLD(R)
STAGEDAT_OLANG,LANG_MAP_FLOOR.OLANG,OUTSIDE_LOADING,2,5,4,YES,0,4,100.00%,100.00%,100.00%,0.045455,0.006969,2;3;4;5,B2F || B1F || 1F
STAGEDAT_OLANG,LANG_MISSION_ENDTELOP.OLANG,OUTSIDE_LOADING,18,21,4,YES,0,4,100.00%,100.00%,100.00%,0.166667,0.016892,18;19;20;21,ELIMINATE THE GUARDS || COCOON BATTLE || INFILTRATE THE UNDERGROUND BASE
STAGEDAT_OLANG,LANG_MISSION_ENDTELOP.OLANG,OUTSIDE_LOADING,42,45,4,YES,0,4,100.00%,100.00%,100.00%,0.107143,0.010204,42;43;44;45,BASE DEFENSE || POW DEFENSE || TARGET DEMOLITION
STAGEDAT_OLANG,LANG_MISSION_ENDTELOP.OLANG,OUTSIDE_LOADING,47,50,4,YES,0,4,100.00%,100.00%,100.00%,0.083333,0.006897,47;48;49;50,ELIMINATE THE KIDNAPPERS || HOLD UP || ITEM RUNNER
STAGEDAT_OLANG,LANG_MYOUTER_DEVELOP.OLANG,OUTSIDE_LOADING,74,77,4,YES,0,4,100.00%,100.00%,100.00%,0.074074,0.006826,74;75;76;77,LIFE || ID || TANK
STAGEDAT_OLANG,LANG_MYOUTER_DEVELOP_METAL.OLANG,OUTSIDE_LOADING,21,24,4,YES,0,4,100.00%,100.00%,100.00%,0.043478,0.003460,21;22;23;24,CONTROL || ATTACK || STATUS
STAGEDAT_OLANG,LANG_PW_COMMON.OLANG,OUTSIDE_LOADING,30,33,4,YES,1,3,100.00%,80.00%,100.00%,0.111111,0.006993,30;31;32;33,いいえ || キャンセル || ENTER
STAGEDAT_OLANG,LANG_VOCALOID_KEYBOARD.OLANG,OUTSIDE_LOADING,113,116,4,YES,0,4,100.00%,100.00%,100.00%,0.076923,0.006849,113;114;115;116,SPACE: || ENTER: || BACK SPACE:
STAGEDAT_OLANG,LANG_WALKMAN.OLANG,OUTSIDE_LOADING,2,5,4,YES,0,4,100.00%,100.00%,100.00%,0.080000,0.006873,2;3;4;5,(WM-2) || (TPS-L2) || MUSIC LIST
STAGEDAT_OLANG,LANG_WEAPON_SHORT_NAME.OLANG,OUTSIDE_LOADING,127,130,4,YES,0,4,100.00%,100.00%,100.00%,0.095238,0.006993,127;128;129;130,MUSKET || G11 || SUG
BRIEFING,BRIEFING_FILES_BLOCK_01DFB0,OUTSIDE_LOADING,13,15,3,YES,1,2,100.00%,75.00%,100.00%,0.181818,0.013986,13;14;15,……おい。\n || ん？\n || いや…。\n
BRIEFING,BRIEFING_FILES_BLOCK_060910,OUTSIDE_LOADING,3,5,3,YES,1,2,100.00%,85.71%,100.00%,0.200000,0.024476,3;4;5,サルトルは…。\n || びっくりした！\n || じゃないわよ。\n
BRIEFING,BRIEFING_FILES_BLOCK_060910,OUTSIDE_LOADING,7,9,3,YES,2,1,75.00%,80.00%,100.00%,0.157895,0.017483,7;8;9,…知らん。\n || 何にも？\n || …ああ。\n
BRIEFING,BRIEFING_FILES_BLOCK_062D50,OUTSIDE_LOADING,11,13,3,YES,0,3,100.00%,100.00%,100.00%,0.210526,0.020979,11;12;13,ああ、よだれよだれ！\n || ありがとう。\n || それで？\n
BRIEFING,BRIEFING_FILES_BLOCK_063B40,OUTSIDE_LOADING,5,7,3,YES,3,0,100.00%,75.00%,100.00%,0.190476,0.020979,5;6;7,みんな？\n || そうよ、どう？\n || どうって…。\n
BRIEFING,BRIEFING_FILES_BLOCK_064AE0,OUTSIDE_LOADING,14,16,3,YES,1,2,75.00%,75.00%,100.00%,0.153846,0.013986,14;15;16,…。\n || …僕は。\n || ん？\n
BRIEFING,BRIEFING_MISSION_BLOCK_375000,OUTSIDE_LOADING,23,25,3,YES,3,0,84.62%,72.73%,100.00%,0.650000,0.090909,23;24;25,出来るはずがない！\n || 一人の人間が、人間という種の終末を、\n背負う事なんか出来ない。\n || だからこそ、臆病な人類はこの数千年もの間、\n生き延びてきたんだ。\n
BRIEFING,BRIEFING_MISSION_BLOCK_375000,OUTSIDE_LOADING,51,53,3,YES,2,1,80.95%,76.19%,100.00%,0.857143,0.073427,51;52;53,…その真実を知りたいか？\n || ……。\n || 真実を知っても、過去は変えられない。\nそれでも？\n
LOOSE_OLANG,0072F326,OUTSIDE_LOADING,6,8,3,YES,0,3,100.00%,100.00%,100.00%,0.121212,0.013378,6;7;8,MANUAL || MGS PEACE WALKER HD || METAL GEAR SOLID PEACE WALKER HD EDITION
LOOSE_OLANG,0072F326,OUTSIDE_LOADING,15,17,3,YES,2,1,100.00%,80.00%,100.00%,0.121212,0.024306,15;16;17,セーブせずに続ける || NO || セーブデータを作成する
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,184,186,3,YES,1,2,66.67%,100.00%,100.00%,0.107143,0.013986,184;185;186,そこか！ || くそ！ || 何を！
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,276,278,3,YES,0,3,100.00%,100.00%,100.00%,0.121212,0.013378,276;277;278,ONLINE MANUAL || MGS PEACE WALKER HD || METAL GEAR SOLID PEACE WALKER HD EDITION
LOOSE_OLANG,007E2F18,OUTSIDE_LOADING,281,283,3,YES,2,1,100.00%,80.00%,100.00%,0.121212,0.024306,281;282;283,セーブせずに続ける || NO || セーブデータを作成する
OHD,1E4C1146,OUTSIDE_LOADING,157,159,3,YES,1,2,100.00%,80.00%,100.00%,0.157895,0.020979,157;158;159,すまん…つい… || やったな！ || CO-OPインだ！
SLOT_OLANG,5D09325F,OUTSIDE_LOADING,25,27,3,YES,0,3,100.00%,100.00%,100.00%,0.096774,0.010101,25;26;27,INFILTRATE THE U.S. MISSILE BASE || HEAD TO THE CONTROL TOWER || PEACE WALKER BATTLE 2
SLOT_OLANG,5D09325F,OUTSIDE_LOADING,54,56,3,YES,0,3,100.00%,100.00%,100.00%,0.142857,0.013605,54;55;56,CLEARING ESCAPE || OBSTACLE DEMOLITION || PRISONER ESCORT
SLOT_OLANG,5D09325F,OUTSIDE_LOADING,64,66,3,YES,0,3,100.00%,100.00%,100.00%,0.142857,0.013605,64;65;66,TARGET PRACTICE: NO LIMIT || TARGET PRACTICE: TIME ATTACK || TARGET PRACTICE: SCORE ATTACK
SLOT_OLANG,5D15C941,OUTSIDE_LOADING,1,3,3,YES,0,3,100.00%,100.00%,100.00%,0.120000,0.010309,1;2;3,SOLDIER SELECTOR || ASSIGNMENT || STAFF
SLOT_OLANG,5D15C941,OUTSIDE_LOADING,18,20,3,YES,0,3,100.00%,100.00%,100.00%,0.090909,0.006944,18;19;20,BEST || ALL || SORT
SLOT_OLANG,5D15C941,OUTSIDE_LOADING,25,27,3,YES,0,3,100.00%,100.00%,100.00%,0.115385,0.010274,25;26;27,NUMBER OF STAFF || LIST-MODE ||   (INSERT)
SLOT_OLANG,5D1A33A7,OUTSIDE_LOADING,13,15,3,YES,0,3,100.00%,100.00%,100.00%,0.040000,0.003436,13;14;15,M || CONTROL || C
SLOT_OLANG,5D1DF209,OUTSIDE_LOADING,0,2,3,YES,0,3,100.00%,100.00%,100.00%,0.120000,0.010309,0;1;2,NEW || CO-OPS INFO || WAITING...
SLOT_OLANG,5D1DF209,OUTSIDE_LOADING,79,81,3,YES,1,2,100.00%,50.00%,100.00%,0.090909,0.006944,79;80;81,HOST || CANCEL || 戻る
SLOT_OLANG,5D2362B8,OUTSIDE_LOADING,167,169,3,YES,0,3,100.00%,100.00%,100.00%,0.060606,0.010490,167;168;169,2分 || 1分 || 10分
SLOT_OLANG,5D2E0FEE,OUTSIDE_LOADING,35,37,3,YES,0,3,100.00%,100.00%,100.00%,0.080000,0.006873,35;36;37,ARMOR || RAILGUN || RADOME
SLOT_OLANG,5D2E0FEE,OUTSIDE_LOADING,40,42,3,YES,0,3,100.00%,100.00%,100.00%,0.045455,0.003472,40;41;42,PEACE WALKER || COCOON || PUPA
SLOT_OLANG,5D2E0FEE,OUTSIDE_LOADING,58,60,3,YES,0,3,100.00%,100.00%,100.00%,0.083333,0.006897,58;59;60,HEAD UNIT || FOOT UNIT || NORMAL
SLOT_OLANG,5D396407,OUTSIDE_LOADING,21,23,3,YES,0,3,100.00%,100.00%,100.00%,0.111111,0.010239,21;22;23,COMPOSER || AKIHIRO HONDA || SOUND DIRECTOR
SLOT_OLANG,5D3AF52D,OUTSIDE_LOADING,107,109,3,YES,3,0,55.56%,66.67%,100.00%,0.466667,0.048951,107;108;109,"私は そのために生かされている || 私は平和を守り抜く || 私の名前は“<R=平和,ラ・パス>”"
SLOT_OLANG,5D3AF54D,OUTSIDE_LOADING,45,47,3,YES,3,0,66.67%,70.00%,100.00%,0.297297,0.062284,45;46;47,我々もそれが知りたい || 何を？ || そしてCIAはそれだけではなく ここで何かを始めている 
SLOT_OLANG,5D3AF5CD,OUTSIDE_LOADING,5,7,3,YES,1,2,100.00%,80.00%,100.00%,0.115385,0.020478,5;6;7,"<R=FSLN,サンディニスタ>か？ || どうする？ || まさか"
SLOT_OLANG,5D3AF98D,OUTSIDE_LOADING,9,11,3,YES,3,0,80.00%,80.00%,100.00%,0.263158,0.020979,9;10;11,これは違う || これじゃない || こいつは違う
SLOT_OLANG,5D3AF992,OUTSIDE_LOADING,6,8,3,YES,3,0,50.00%,50.00%,100.00%,0.263158,0.020979,6;7;8,これじゃない || 違う || こいつは違う
SLOT_OLANG,5D3AFD2D,OUTSIDE_LOADING,89,91,3,YES,3,0,71.43%,71.43%,100.00%,0.461538,0.062937,89;90;91,いや ボスは… 国を 俺達を棄てたんだ  || それこそ お前が知りたい事でもあるはずだ  || いや違う 俺は…
SLOT_OLANG,5D3AFE2D,OUTSIDE_LOADING,14,16,3,YES,3,0,72.73%,80.00%,100.00%,0.647059,0.038462,14;15;16,“真実”だ || 私が知りたいのは ひとつ   || さあ 何を知っている？ 
SLOT_OLANG,5D3B010D,OUTSIDE_LOADING,5,7,3,YES,3,0,84.62%,84.62%,100.00%,0.347826,0.048951,5;6;7,"私が知りたいのはそうじゃない！ || そうじゃない…！ || …俺は <R=彼女,ザ・ボス>を殺した"
SLOT_OLANG,5D3B010D,OUTSIDE_LOADING,9,11,3,YES,1,2,100.00%,75.00%,100.00%,0.142857,0.020979,9;10;11,やめろ… || 殺してくれ！ || …さあ …殺せ！
SLOT_OLANG,5D3B010D,OUTSIDE_LOADING,13,15,3,YES,1,2,100.00%,80.00%,100.00%,0.090909,0.017483,13;14;15,殺せ…！　殺せ！ || やめろ…！ || …殺せ
SLOT_OLANG,5D3B054D,OUTSIDE_LOADING,46,48,3,YES,2,1,75.00%,62.50%,100.00%,0.238095,0.027972,46;47;48,"さすがは<R=平和,パス> || できない…！ || パス…わるかった"
SLOT_OLANG,5D3B054D,OUTSIDE_LOADING,170,172,3,YES,2,1,100.00%,83.33%,100.00%,0.208333,0.034965,170;171;172,ごめんなさい || …それに || 止めてくれてありがとう 
SLOT_OLANG,5D3B05B2,OUTSIDE_LOADING,18,20,3,YES,2,1,75.00%,80.00%,100.00%,0.142857,0.017483,18;19;20,わかったわ || 美しさを… || …何だ？
SLOT_OLANG,5D3B05B2,OUTSIDE_LOADING,41,43,3,YES,1,2,100.00%,83.33%,100.00%,0.181818,0.020979,41;42;43,見ろ！ || この声は…？ || ボス…？ 
SLOT_OLANG,5D3B05ED,OUTSIDE_LOADING,36,38,3,YES,2,1,80.00%,85.71%,100.00%,0.275862,0.034965,36;37;38,そうなの！？ || 俺は銃そのものだ || 俺は 戦うために創られた
SLOT_OLANG,5D420130,OUTSIDE_LOADING,25,27,3,YES,1,2,100.00%,80.00%,100.00%,0.181818,0.031359,25;26;27,まだ始めたばかりで… || そ そうです… || あれっ
SLOT_OLANG,5D52E4F8,OUTSIDE_LOADING,199,201,3,YES,0,3,100.00%,100.00%,100.00%,0.000000,0.000000,199;200;201,CAW || LAW || PKM
SLOT_OLANG,5D52E4F8,OUTSIDE_LOADING,283,285,3,YES,0,3,100.00%,100.00%,100.00%,0.095238,0.006993,283;284;285,G11 || SUG || RPK
SLOT_OLANG,5D52E4F8,OUTSIDE_LOADING,333,335,3,YES,0,3,100.00%,100.00%,100.00%,0.130435,0.010381,333;334;335,BANANA || STRIKE MK. || NOTHING
SLOT_OLANG,5D52E4F8,OUTSIDE_LOADING,337,339,3,YES,0,3,100.00%,100.00%,100.00%,0.038462,0.003425,337;338;339,FULTON M. || TEMP || AERIAL M.
SLOT_OLANG,5D52E4F8,OUTSIDE_LOADING,377,379,3,YES,0,3,100.00%,100.00%,100.00%,0.043478,0.003460,377;378;379,M1C (MR) || DSHK || EMW GUN
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,640,642,3,YES,0,3,100.00%,100.00%,100.00%,0.037037,0.003413,640;641;642,CAMERA || ID CARD(H) || ID CARD(P)
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,686,688,3,YES,0,3,100.00%,100.00%,100.00%,0.071429,0.006803,686;687;688,NKD(SNAKE) || NKD(SPLIT) || NKD(T.B)
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,743,745,3,YES,0,3,100.00%,100.00%,100.00%,0.086957,0.006920,743;744;745,COMBO AMMO || CG HEAT || CG AMMO
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,768,770,3,YES,0,3,100.00%,100.00%,100.00%,0.120000,0.010309,768;769;770,SOLITON R. || SRND. IND. || ANEST.(S)
SLOT_OLANG,5D56A63D,OUTSIDE_LOADING,789,791,3,YES,0,3,100.00%,100.00%,100.00%,0.076923,0.010381,789;790;791,12 GAUGE || BANDANA || SHLD(BK)
SLOT_OLANG,5D5A5B84,OUTSIDE_LOADING,9,11,3,YES,0,3,100.00%,100.00%,100.00%,0.086957,0.006920,9;10;11,CLOSE || BACK || TEST
SLOT_OLANG,5D5A5B84,OUTSIDE_LOADING,15,17,3,YES,0,3,100.00%,100.00%,100.00%,0.111111,0.013841,15;16;17,START ボタン || SELECT ボタン || R ボタン
SLOT_OLANG,5D5A5B84,OUTSIDE_LOADING,26,28,3,YES,0,3,100.00%,100.00%,100.00%,0.181818,0.006993,26;27;28,OK || NO || はい
SLOT_OLANG,5D5CAF77,OUTSIDE_LOADING,19,21,3,YES,0,3,100.00%,100.00%,100.00%,0.080000,0.006873,19;20;21,CHANGE: || CANNOT GET || B
SLOT_OLANG,5D68BF67,OUTSIDE_LOADING,31,33,3,YES,0,3,100.00%,100.00%,100.00%,0.181818,0.006993,31;32;33,はい || OK || いいえ
SLOT_OLANG,5D68BF67,OUTSIDE_LOADING,35,37,3,YES,2,1,100.00%,50.00%,100.00%,0.115385,0.027491,35;36;37,CANCEL || 戻る || キャラクターを選択します。
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,52,54,3,YES,2,1,87.50%,66.67%,100.00%,0.285714,0.027972,52;53;54,…ここにはないぞ！ || …ここにはいない！ || …下だ
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,13,15,3,YES,0,3,100.00%,100.00%,100.00%,0.038462,0.003425,13;14;15,TEAM ECHO || TEAM DELTA || TEAM CHARLIE
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,19,21,3,YES,0,3,100.00%,100.00%,100.00%,0.050000,0.003497,19;20;21,SS || S || E
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,33,35,3,YES,0,3,100.00%,100.00%,100.00%,0.041667,0.003448,33;34;35,NO DATA || NUMBER || DATE
SLOT_OLANG,5D9A9677,OUTSIDE_LOADING,5,7,3,YES,0,3,100.00%,100.00%,100.00%,0.086957,0.006920,5;6;7,S || B || NO USE
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,43,45,3,YES,1,2,80.00%,100.00%,100.00%,0.166667,0.020979,43;44;45,見つかった！ || …いたぞ！ || おう！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,112,114,3,YES,2,1,100.00%,80.00%,100.00%,0.114286,0.031469,112;113;114,負けました || っしゃあ！ || 実力お見せします！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,118,120,3,YES,3,0,83.33%,88.89%,100.00%,0.214286,0.031469,118;119;120,終わり！？　どうして！？ || 何かありました？ || まだいるぞ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,122,124,3,YES,3,0,83.33%,70.00%,100.00%,0.200000,0.034965,122;123;124,あなたの勝ち || どうです！？ || 本気みせて下さいよ！
