resource_class,file_id,unique_index,reference_index,reference_indices,reference_count,jpn_text,visible_unique_chars,001c_covered_chars,001c_missing_chars,001c_coverage,0007_coverage,000e_coverage,00c7_coverage,loading_fixture_similarity_max,loading_union_similarity,is_loading_fixture,candidate_status,candidate_value,lower_other_fonts
BRIEFING,BRIEFING_FILES_BLOCK_0020A0,2,,"[""stream=0x2000;block=0xA0;text=2""]",1,"だが嘘でもないだろう。最近じゃKGBは破壊工作対策課っ
てのを立ち上げたらしい。<R=A,アルファ>グループって言ったかな。
",ABGK。いうかがげしじただちってでなのはもゃらろをァアグフプルー上作嘘壊対工最破立策言課近,ABGK。いうかがげしじただちってでなのはもゃらろをプルー作対最言,ァアグフ上嘘壊工破立策課近,71.74%,84.78%,71.74%,100.00%,0.206349,0.092105,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0020A0,3,,"[""stream=0x2000;block=0xA0;text=3""]",1,"ドイツではミュンヘンオリンピックの事件を受けて、国境
警備隊にカウンターテロ部隊を創設したという噂もある。
",、。あいうけしたてでとにのはもるをイウオカクタッツテドピヘミュリロンー事件備創受噂国境設警部隊,、。あいうけしたてでとにのはもるをイクタッテュリンー事創国,ウオカツドピヘミロ件備受噂境設警部隊,61.70%,87.23%,72.34%,100.00%,0.209677,0.077670,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0020A0,4,,"[""stream=0x2000;block=0xA0;text=4""]",1,"我らがアメリカといえば光輝栄えあるグリーンベレーに
SEALチーム、そしてあんたが創ったFOXHOUND…。
",ADEFHLNOSUX…、。あいえがしそたってとにばらるんアカグチベムメリレンー光創我栄輝,ADEFHLNOSU…、。あいえがしそたってとにばらるんムメリレンー創我,Xアカグチベ光栄輝,80.00%,91.11%,82.22%,100.00%,0.190476,0.085246,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0020A0,5,,"[""stream=0x2000;block=0xA0;text=5""]",1,"ザ・ボスが撒いた種が芽を出し始めているんだ。
",。いがしただてめるをんザスボ・出始撒種芽,。いがしただてめるをんザスボ・出始種,撒芽,90.00%,90.00%,80.00%,100.00%,0.243243,0.058824,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0020A0,6,,"[""stream=0x2000;block=0xA0;text=6""]",1,"MSFもそうだ。だろう？　あんたが創ったんだ。ザ・ボス
の遺志を継いでな。
",FMS。あいうがそただっでなのもろをんザスボ・創志継遺？,FMS。あいうがそただっでなのもろをんザスボ・創志？,継遺,92.86%,92.86%,85.71%,100.00%,0.313725,0.082759,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0020A0,7,,"[""stream=0x2000;block=0xA0;text=7""]",1,"ボスに戦い方を叩き込まれた。
",。いきたにまれをスボ叩戦方込,。いきたにまれをスボ戦,叩方込,78.57%,85.71%,78.57%,100.00%,0.235294,0.038062,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0020A0,8,,"[""stream=0x2000;block=0xA0;text=8""]",1,"お陰で俺達は通常戦闘以外の任務もやれる。
",。おでのはもやるれ以任俺務外常戦通達闘陰,。おでのはもやるれ任俺務戦達,以外常通闘陰,70.00%,60.00%,70.00%,100.00%,0.270270,0.047945,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0020A0,9,,"[""stream=0x2000;block=0xA0;text=9""]",1,"正規軍の特殊部隊と母親が同じなんだからな。
",。かがじだとなのらん同正殊母特規親軍部隊,。かがじだとなのらん同正,殊母特規親軍部隊,60.00%,75.00%,65.00%,100.00%,0.187500,0.040816,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,0,,"[""stream=0x2000;block=0x5F0;text=0""]",1,"スネーク、あんたの言うとおりだ。俺たちが“国境なき軍
隊”である限り、狙われる。抑止する力が必要なんだ。
",“”、。あうおがきすただちでとなのりるれわんクスネー俺力国境必抑止狙要言軍限隊,“”、。あうおがきすただちでとなのりるれわんクスー俺力国必抑止要言,ネ境狙軍限隊,84.62%,89.74%,76.92%,100.00%,0.254545,0.109215,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,1,,"[""stream=0x2000;block=0x5F0;text=1""]",1,"国々を渡り歩けば、様々な紛争に足を踏み入れることにな
るだろう。
",、。々うけこだとなにばみりるれろを争入国様歩渡紛足踏,、。々うけこだとなにばみりるれろを争国歩渡紛,入様足踏,84.62%,69.23%,65.38%,100.00%,0.234043,0.075862,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,2,,"[""stream=0x2000;block=0x5F0;text=2""]",1,"そこではイデオロギーも、地理も、政治状況も、何もかも
が異なる。
",、。かがこそでなはもるイオギデロー何地政治況状理異,、。かがこそでなはもるイデー何地政状理異,オギロ治況,80.00%,76.00%,72.00%,100.00%,0.243902,0.057823,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,3,,"[""stream=0x2000;block=0x5F0;text=3""]",1,"そんな状況での軍事支援活動には、メタルギアのような牽
制力が必要だ。
",、。うがそだでなにのはよんアギタメル事制力動必援支況活牽状要軍,、。うがそだでなにのはよんタメル事力必状要,アギ制動援支況活牽軍,67.74%,77.42%,67.74%,100.00%,0.186047,0.063758,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,4,,"[""stream=0x2000;block=0x5F0;text=4""]",1,"…ボリビアで最期を遂げたゲバラのようにならないために
も。
",…。いうげたでなにのめもよらをアゲバビボラリ最期遂,…。いうげたでなにのめもよらをゲバボラリ最期,アビ遂,88.00%,92.00%,84.00%,100.00%,0.285714,0.068729,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,5,,"[""stream=0x2000;block=0x5F0;text=5""]",1,"そうだ。俺たち<R=国境なき軍隊,MSF>は、自分たちの土地を持たな
い。<R=流浪の民,ノーマッド>だ。遊牧民のようなものだ。
",FMS、。いうきそただちなのはもよをッドノマー俺分国土地境持民流浪牧自軍遊隊,FMS、。いうきそただちなのはもよをッー俺分国地自,ドノマ土境持民流浪牧軍遊隊,65.79%,78.95%,68.42%,100.00%,0.207547,0.072848,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,6,,"[""stream=0x2000;block=0x5F0;text=6""]",1,"俺たちと一緒に歩ける、牧羊犬が必要なんだ。
",、。がけただちとなにるん一俺必歩牧犬緒羊要,、。がけただちとなにるん一俺必歩緒要,牧犬羊,85.71%,71.43%,71.43%,100.00%,0.275862,0.062284,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,7,,"[""stream=0x2000;block=0x5F0;text=7""]",1,"ああ。
",。あ,。あ,,100.00%,100.00%,100.00%,100.00%,0.111111,0.006993,False,FONT_COVERAGE_CANDIDATE,ORDINARY_CANDIDATE,
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,8,,"[""stream=0x2000;block=0x5F0;text=8""]",1,"ザ・ボスのやり方とは違うかも知れない。
",。いうかとなのはもやりれザスボ・方知違,。いうかとなのはもやりれザスボ・知違,方,94.74%,89.47%,78.95%,100.00%,0.277778,0.062718,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,9,,"[""stream=0x2000;block=0x5F0;text=9""]",1,"だが、世界には俺たちを必要としている場所がある。MS
Fを必要としている兵士達がいる。
",FMS、。あいがしただちてとにはるを世俺兵場士必所界要達,FMS、。あいがしただちてとにはるを世俺兵場士必界要達,所,96.43%,82.14%,78.57%,100.00%,0.307692,0.086505,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,10,,"[""stream=0x2000;block=0x5F0;text=10""]",1,"そうである限り、俺たちは歩みを止めない。行脚をやめる
わけにはいかない。
",、。あいうかけそたちでなにはみめやりるわを俺止歩脚行限,、。あいうかけそたちでなにはみめやりるわを俺止歩,脚行限,88.89%,88.89%,77.78%,100.00%,0.285714,0.083045,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0025F0,11,,"[""stream=0x2000;block=0x5F0;text=11""]",1,"俺達こそがピースウォーカーだ。
",。がこそだウォカスピー俺達,。がこそだスー俺達,ウォカピ,69.23%,76.92%,100.00%,100.00%,0.160000,0.031034,False,NOT_CANDIDATE,,JPN0007
BRIEFING,BRIEFING_FILES_BLOCK_002C10,0,,"[""stream=0x2000;block=0xC10;text=0""]",1,"あの教授、KGBだったとは…。
",BGK…、。あただっとのは授教,BGK…、。あただっとのは,授教,86.67%,86.67%,86.67%,100.00%,0.346154,0.041522,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_002C10,1,,"[""stream=0x2000;block=0xC10;text=1""]",1,"“教授”も言っていたようにソ連は中南米の共産化に血道
を上げている。
",“”。いうげたってにのはもよるをソ上中共化南授教産米血言連道,“”。いうげたってにのはもよるを中共化南米言,ソ上授教産血連道,73.33%,80.00%,60.00%,100.00%,0.240000,0.071186,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_002C10,2,,"[""stream=0x2000;block=0xC10;text=2""]",1,"キューバの情報機関もKGBに仕切られてるからな。
",BGK。かてなにのもらるれキバュー仕切報情機関,BGK。かてなにのもらるれキバュー情機,仕切報関,82.61%,82.61%,69.57%,100.00%,0.219512,0.054608,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_002C10,3,,"[""stream=0x2000;block=0xC10;text=3""]",1,"あの男の依頼に裏はないと思うか？
",あいうかとなにのは依思男裏頼？,あいうかとなにのは思頼？,依男裏,80.00%,66.67%,73.33%,100.00%,0.238095,0.041522,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_002C10,4,,"[""stream=0x2000;block=0xC10;text=4""]",1,"CIAが何か企んでいるならKGBがその目的を知りたいと思
うのは当然の流れだが、あいつらが手の内を全て明かすと
も思えん。
",ABCGIK、。あいうえかがすそただつてでとなのはもらりるれをん企何全内当思手明流然的目知,ABCGIK、。あいうえかがすそただつてでとなのはもらりるれをん何全内思手明目知,企当流然的,88.89%,86.67%,82.22%,100.00%,0.315789,0.122034,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_002C10,5,,"[""stream=0x2000;block=0xC10;text=5""]",1,"油断は禁物だな。
",。だなは断油物禁,。だなは物,断油禁,62.50%,62.50%,50.00%,100.00%,0.187500,0.017301,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_002EF0,0,,"[""stream=0x2000;block=0xEF0;text=0""]",1,"カズ、どう思う？　パス自身は何のためにコロンビアまで
来たんだ？
",、うただでどにのはまめんアカコスズパビロン何思来自身？,、うただでどにのはまめんスパン何思来自身？,アカコズビロ,77.78%,85.19%,77.78%,100.00%,0.204545,0.071918,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_002EF0,1,,"[""stream=0x2000;block=0xEF0;text=1""]",1,"ガルベスにとってはいい説得材料だったとしてもな…。
",…。いしただってとなにはもガスベル得料材説,…。いしただってとなにはもスル,ガベ得料材説,71.43%,95.24%,71.43%,100.00%,0.290323,0.047782,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_002EF0,2,,"[""stream=0x2000;block=0xEF0;text=2""]",1,"まあ、16っていえばまだ子供だ。彼女の平和を求める気持
ちを素直に信じていいんじゃないか。
",16、。あいえかじだちってなにのばまめゃるをん供信和女子平彼持気求直素,1、。あいえかじだちってなにのばまめゃるをん供和女子平彼気,6信持求直素,82.86%,77.14%,65.71%,100.00%,0.274510,0.099315,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0030E0,0,,"[""stream=0x3000;block=0xE0;text=0""]",1,"スネーク、覚えているか？　パスのクセだ。いつもこう、
上唇に人差し指をあてていた。
",、。あいうえかこしただつてにのもるをクスセネパー上人唇差指覚？,、。あいうえかこしただつてにのもるをクスセパー人指覚？,ネ上唇差,87.10%,87.10%,87.10%,100.00%,0.285714,0.085616,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0030E0,1,,"[""stream=0x3000;block=0xE0;text=1""]",1,"ああ、初めて会った時から気にはなっていたが…まさか嗅
ぎ煙草とはな。
",…、。あいかがぎさたってとなにはまめら会初嗅時気煙草,…、。あいかがさたってとなにはまめら初時気,ぎ会嗅煙草,80.77%,88.46%,84.62%,100.00%,0.268293,0.068493,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0030E0,2,,"[""stream=0x3000;block=0xE0;text=2""]",1,"全く気付かなかった。
",。かくたっな付全気,。かくたっな付全気,,100.00%,77.78%,88.89%,100.00%,0.190476,0.031469,False,FONT_COVERAGE_CANDIDATE,HIGH_VALUE_CANDIDATE,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0030E0,3,,"[""stream=0x3000;block=0xE0;text=3""]",1,"葉を入れた袋を上あごに挟む。歯茎から吸収するタイプだ。
",。あかごすただにむらるれをイタプ上入収吸挟歯茎葉袋,。あかごすただにらるれをイタプ,む上入収吸挟歯茎葉袋,60.00%,68.00%,60.00%,100.00%,0.243902,0.043624,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0030E0,4,,"[""stream=0x3000;block=0xE0;text=4""]",1,"本人も慣れてなかったのかもしれん。人差し指で位置を直
していたんだろう。
",。いうかしただってでなのもれろをん人位差慣指本直置,。いうかしただってでなのもれろをん人指本,位差慣直置,80.00%,80.00%,76.00%,100.00%,0.333333,0.068729,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,0,,"[""stream=0x3000;block=0x3A0;text=0""]",1,"まさかパスが…バンドを組もうって言ってたのに。
",…。うかがさたってにのまもをスドバパン組言,…。うかがさたってにのまもをスバパン言,ド組,90.48%,95.24%,85.71%,100.00%,0.325000,0.065972,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,1,,"[""stream=0x3000;block=0x3A0;text=1""]",1,"彼女はKGBとも通じていた？
",BGKいじたてとはも女彼通？,BGKいじたてとはも女彼？,通,92.86%,92.86%,85.71%,100.00%,0.178571,0.041667,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,2,,"[""stream=0x3000;block=0x3A0;text=2""]",1,"素性を隠してガルベスに近づいたんだろう。コールドマン
はどこまで知っていたのか…。
",…。いうかこしただっづてでどにのはまろをんガコスドベマルンー性知素近隠,…。いうかこしただってでどにのはまろをんスルンー知,づガコドベマ性素近隠,71.43%,88.57%,74.29%,100.00%,0.244898,0.080808,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,3,,"[""stream=0x3000;block=0x3A0;text=3""]",1,"だがそれも“<R=CIPHER,サイファー>”とかいう組織のための工作だった。
",CEHIPR“”。いうかがそただっとのめもれァイサフー作工組織,CEHIPR“”。いうかがそただっとのめもれイサー作,ァフ工組織,83.87%,93.55%,83.87%,100.00%,0.282609,0.060201,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,4,,"[""stream=0x3000;block=0x3A0;text=4""]",1,"“<R=CIPHER,サイファー>”…カズ、聞いたことがあるか？
",CEHIPR“”…、あいかがこたとるァイカサズフー聞？,CEHIPR“”…、あいかがこたとるイサー？,ァカズフ聞,81.48%,92.59%,92.59%,100.00%,0.170213,0.050336,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,5,,"[""stream=0x3000;block=0x3A0;text=5""]",1,"んー、サイファー…「暗号」、か。あるいは「アラビア数
字」「0」…。
",0…、。「」あいかはるんァアイサビフラー号字数暗,0…、。あいかはるんイサラー数,「」ァアビフ号字暗,62.50%,91.67%,79.17%,100.00%,0.194444,0.043771,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,6,,"[""stream=0x3000;block=0x3A0;text=6""]",1,"ゼロ…。
",…。ゼロ,…。,ゼロ,50.00%,75.00%,75.00%,100.00%,0.095238,0.006944,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,7,,"[""stream=0x3000;block=0x3A0;text=7""]",1,"心当たりがあるのか？
",あかがたのりる当心？,あかがたのりる？,当心,80.00%,100.00%,90.00%,100.00%,0.200000,0.027778,False,NOT_CANDIDATE,,JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,8,,"[""stream=0x3000;block=0x3A0;text=8""]",1,"さあな。
",。あさな,。あさな,,100.00%,100.00%,100.00%,100.00%,0.157895,0.013986,False,FONT_COVERAGE_CANDIDATE,ORDINARY_CANDIDATE,
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,9,,"[""stream=0x3000;block=0x3A0;text=9""]",1,"もともと<R=CIPHER,サイファー>とZEROは同じ言葉だったんだ。<R=二重語,doublet>
だな。
",CEHIOPRZbdelotu。じただっとなはもんァイサフー二同葉言語重,CEHIOPRbelot。じただっとなはもんイサー同言,Zduァフ二葉語重,75.00%,88.89%,86.11%,100.00%,0.166667,0.048860,False,NOT_CANDIDATE,,JPN0007;JPN000E
BRIEFING,BRIEFING_FILES_BLOCK_0033A0,10,,"[""stream=0x3000;block=0x3A0;text=10""]",1,"起源は、サンスクリット語のsunyaに遡る…仏教で言うと
ころの「空」だ。
",ansuy…、。「」うこだでとにのはるろクサスットリン仏教源空言語起遡,any…、。うこだでとにのはるろクサスットリン空言,su「」仏教源語起遡,71.43%,85.71%,80.00%,100.00%,0.181818,0.055921,False,NOT_CANDIDATE,,JPN0007;JPN000E
