source,container,stream_index,stream_offset,next_text_stream_offset,distance_to_next_text_stream,stream_probe_size,parsed_extent,valid_data_overlaps_next_stream,block_index,block_offset_in_stream,block_file_offset,block_total_size,block_end_file_offset,field_04_hex,field_08_hex,version,relative_value,size_minus_four,field_1c_hex,offset_table_file_offset,text_base_file_offset,text_capacity,briefing_id,translation_unit_id,logical_ids_json,identifier_status,text_index,text_relative_offset,text_file_offset,terminator_file_offset,terminator_present,jpn_text,jpn_control_tokens,jpn_utf8_bytes,parse_status,parse_error,cn_text,lane,file_id,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason,eng_source_rows_json,alignment_shape
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,2,0xA80,0xA80,388,0xC0C,0xFFFFFFFF,0xFFFFFFFF,20,48,384,0x00000000,0xAA0,0xABC,336,,STREAM_000000_BLOCK_0A80,[],NONE,5,244,0xBB0,0xBFF,YES,"スネーク、こうしよう。うちの女王蜂は女性陣みんなだ。
",[],79,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000A80,"这样吧，Snake。
我们干脆搞一支蜂后大军。","[""这样吧，Snake。\n我们干脆搞一支蜂后大军。""]","How about this, Snake. We'll have an army of
queen bees.
","[""How about this, Snake. We'll have an army of\nqueen bees.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,FILES_BRACKETED_LOCAL_CONTEXT_PLUS_ROW_DP,JPN is authoritative; auxiliary alignment=FILES_BRACKETED_LOCAL_CONTEXT_PLUS_ROW_DP; shape=1:1; JPN blocks=0xA80; ENG blocks=0x94FD0; ENG source rows=0x94FD0#5; block_semantic_score=0.084801.,"[""0x94FD0#5""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,2,0xA80,0xA80,388,0xC0C,0xFFFFFFFF,0xFFFFFFFF,20,48,384,0x00000000,0xAA0,0xABC,336,,STREAM_000000_BLOCK_0A80,[],NONE,6,324,0xC00,0xC0A,YES,"了解。
",[],10,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000A80,行啊，有何不可。,"[""行啊，有何不可。""]","Sure, why not.
","[""Sure, why not.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,FILES_BRACKETED_LOCAL_CONTEXT_PLUS_ROW_DP,JPN is authoritative; auxiliary alignment=FILES_BRACKETED_LOCAL_CONTEXT_PLUS_ROW_DP; shape=1:1; JPN blocks=0xA80; ENG blocks=0x94FD0; ENG source rows=0x94FD0#6; block_semantic_score=0.084801.,"[""0x94FD0#6""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,0,0,0xD6C,0xE0A,YES,"スネーク、現地で見つけた捕虜や気絶した傭兵をマザーベ
ースに回収するには、フルトン回収システムを使うんだ。
",[],158,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"把你遇到的俘虏和昏迷的
雇佣兵送回母基地。","[""把你遇到的俘虏和昏迷的\n雇佣兵送回母基地。""]","to send prisoners and unconscious mercenaries
you encounter back to the Mother Base.
","[""to send prisoners and unconscious mercenaries\nyou encounter back to the Mother Base.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#1; block_semantic_score=0.132401.,"[""0x95220#1""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,1,159,0xE0B,0xE70,YES,"あんたは体験済みだっていってたが、俺のために手順を確
認させてくれ。
",[],101,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"我知道你以前用过富尔顿回收，不过为了保险起见，
我们还是把步骤过一遍吧。","[""我知道你以前用过富尔顿回收，不过为了保险起见，\n我们还是把步骤过一遍吧。""]","I know you've used the Fulton before,
but just to make sure I'm not missing anything,
let's review the steps.
","[""I know you've used the Fulton before,\nbut just to make sure I'm not missing anything,\nlet's review the steps.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0xD00; ENG blocks=0x95220,0x95220; ENG source rows=0x95220#2,0x95220#3; block_semantic_score=0.132401.","[""0x95220#2"", ""0x95220#3""]",1:2
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,2,261,0xE71,0xE81,YES,"わかった。
",[],16,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,,[],"OK.
","[""OK.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#4; block_semantic_score=0.132401.,"[""0x95220#4""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,3,278,0xE82,0xEED,YES,"まずあんたが気絶させた敵や、拘束されている捕虜にバル
ーンをセットする。
",[],107,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"首先，把气球绑在昏迷的
敌人或被俘的俘虏身上。","[""首先，把气球绑在昏迷的\n敌人或被俘的俘虏身上。""]","First, attach a balloon to the unconscious enemy
or captured prisoner.
","[""First, attach a balloon to the unconscious enemy\nor captured prisoner.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#5; block_semantic_score=0.132401.,"[""0x95220#5""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,4,386,0xEEE,0xF93,YES,"そうだ。回収したい相手の腰にワイヤーを固定する。この
ワイヤーの先にはヘリウムの詰まったバルーンがついてい
る。
",[],165,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"没错。把钢丝钩在他们腰上，
钢丝另一端连着一个氦气球。","[""没错。把钢丝钩在他们腰上，\n钢丝另一端连着一个氦气球。""]","Right. I hook a wire to the their waist, and on the
other end of the wire there's a helium balloon.
","[""Right. I hook a wire to the their waist, and on the\nother end of the wire there's a helium balloon.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#6; block_semantic_score=0.132401.,"[""0x95220#6""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,5,552,0xF94,0x1039,YES,"で、こっちはヘリで接近、宙に浮いたバルーンをヘリの回
収用フックに引っかけ、上空につり上げてカーゴに格納す
る。
",[],165,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"没错。然后我们会派直升机过去，
用回收钩勾住漂浮的气球，
再把它绞进货舱里。","[""没错。然后我们会派直升机过去，\n用回收钩勾住漂浮的气球，\n再把它绞进货舱里。""]","Right. Then we'll send over a chopper to catch the
floating balloon with its recovery hook and reel it
up into its cargo hold.
","[""Right. Then we'll send over a chopper to catch the\nfloating balloon with its recovery hook and reel it\nup into its cargo hold.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#7; block_semantic_score=0.132401.,"[""0x95220#7""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,6,718,0x103A,0x104D,YES,"それでいい。
",[],19,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,就这样。,"[""就这样。""]","And that's it.
","[""And that's it.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#8; block_semantic_score=0.132401.,"[""0x95220#8""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,7,738,0x104E,0x10B9,YES,"バッチリだ。回収用のヘリ、<R=HU-1,ヒューイ>へのフック装着も完了
したし…。
","[""<R=HU-1,ヒューイ>""]",107,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"就这样。我们已经把回收
钩装到Huey直升机上了…","[""就这样。我们已经把回收\n钩装到Huey直升机上了…""]","And that's it. We finished installing the recovery
hook on the Huey...
","[""And that's it. We finished installing the recovery\nhook on the Huey...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#9; block_semantic_score=0.132401.,"[""0x95220#9""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,8,846,0x10BA,0x10FD,YES,"だがカズ、このやり方には矛盾を感じるんだが。
",[],67,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,等等，Kaz，这整套流程有点说不通。,"[""等等，Kaz，这整套流程有点说不通。""]","Wait, Kaz, something doesn't make sense about this
whole process.
","[""Wait, Kaz, something doesn't make sense about this\nwhole process.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#10; block_semantic_score=0.132401.,"[""0x95220#10""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,9,914,0x10FE,0x1120,YES,"なんだ、またその話か？
",[],34,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,又来了…,"[""又来了…""]","Not this again...
","[""Not this again...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#11; block_semantic_score=0.132401.,"[""0x95220#11""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,10,949,0x1121,0x11A4,YES,"ふつうフルトン回収は固定翼機で行うもんだ。ヘリがある
なら着陸して直接乗せた方が確実だ。
",[],131,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"通常来说，富尔顿回收是
配合固定翼飞机使用的。用直升机的话，
直接降落带走不是更简单吗？","[""通常来说，富尔顿回收是\n配合固定翼飞机使用的。用直升机的话，\n直接降落带走不是更简单吗？""]","Normally, Fulton recovery is for when you're using
fixed-wing aircraft.
With a helicopter, isn't it simpler to land and pick
up directly?
","[""Normally, Fulton recovery is for when you're using\nfixed-wing aircraft.\nWith a helicopter, isn't it simpler to land and pick\nup directly?\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0xD00; ENG blocks=0x95220,0x95220; ENG source rows=0x95220#12,0x95220#13; block_semantic_score=0.132401.","[""0x95220#12"", ""0x95220#13""]",1:2
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,11,1081,0x11A5,0x123A,YES,"いいかスネーク、回収は任務中何度も繰り返すことになる。
敵の銃火を浴びる危険はなるべく少なくしたい。
",[],149,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"听着，Snake，每次任务
里你会不断地呼叫回收。我们要把遭到敌人火力
攻击的风险降到最低。","[""听着，Snake，每次任务\n里你会不断地呼叫回收。我们要把遭到敌人火力\n攻击的风险降到最低。""]","Listen, Snake, you're gonna be calling for
recoveries repeatedly throughout your mission.
We want to keep the risk of taking enemy fire to a
minimum.
","[""Listen, Snake, you're gonna be calling for\nrecoveries repeatedly throughout your mission.\nWe want to keep the risk of taking enemy fire to a\nminimum.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0xD00; ENG blocks=0x95220,0x95220; ENG source rows=0x95220#14,0x95220#15; block_semantic_score=0.132401.","[""0x95220#14"", ""0x95220#15""]",1:2
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,12,1231,0x123B,0x12C0,YES,"それには高速で<R=飛び抜け,フライパスし>ながら回収できるフルトン回収シ
ステムが一番なんだ。
","[""<R=飛び抜け,フライパスし>""]",133,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"完成这个的最好办法，
就是让飞机高速掠过进行回收。","[""完成这个的最好办法，\n就是让飞机高速掠过进行回收。""]","The best way to get that done that is to do the
recovery in a high-speed fly-by.
","[""The best way to get that done that is to do the\nrecovery in a high-speed fly-by.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#16; block_semantic_score=0.132401.,"[""0x95220#16""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,13,1365,0x12C1,0x12D1,YES,"…本音は。
",[],16,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,直升机比较便宜。,"[""直升机比较便宜。""]","Helicopters are cheaper.
","[""Helicopters are cheaper.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#19; block_semantic_score=0.132401.,"[""0x95220#19""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,14,1382,0x12D2,0x1315,YES,"ヘリの方が安い。撃たれたら修理代もかさむし。
",[],67,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"而且一旦开始交火，
维修费用就会不断增加…","[""而且一旦开始交火，\n维修费用就会不断增加…""]","And the repair bills will start adding up once the
bullets start flying...
","[""And the repair bills will start adding up once the\nbullets start flying...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#20; block_semantic_score=0.132401.,"[""0x95220#20""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,15,1450,0x1316,0x134A,YES,"それだカズ。コスト管理もいいが…。
",[],52,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"我猜也是。Kaz，
我知道我们得控制成本，可是…","[""我猜也是。Kaz，\n我知道我们得控制成本，可是…""]","Thought so. Kaz, I know we need to keep costs
down, but...
","[""Thought so. Kaz, I know we need to keep costs\ndown, but...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#21; block_semantic_score=0.132401.,"[""0x95220#21""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,16,1503,0x134B,0x13F0,YES,"ボス、軍にいた頃の感覚はそろそろ捨ててもらわなきゃ困
る。俺達は公費で贅沢出来る連中とは違うんだ。それとも
…。
",[],165,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"Boss，你真该改掉这种军队做派的
思维了。我们又不是五角大楼。我们又没有纳税人的
几十亿美元可以挥霍。而且…","[""Boss，你真该改掉这种军队做派的\n思维了。我们又不是五角大楼。我们又没有纳税人的\n几十亿美元可以挥霍。而且…""]","Boss, you really need to get rid of this whole Army
mentality. We're not the Pentagon.
We don't have billions of taxpayer dollars to play
with. And besides...
","[""Boss, you really need to get rid of this whole Army\nmentality. We're not the Pentagon.\nWe don't have billions of taxpayer dollars to play\nwith. And besides...\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0xD00; ENG blocks=0x95220,0x95220; ENG source rows=0x95220#22,0x95220#23; block_semantic_score=0.132401.","[""0x95220#22"", ""0x95220#23""]",1:2
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,17,1669,0x13F1,0x143A,YES,"わかったわかった。選んだ理由が引っかかるだけだ。
",[],73,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"好吧好吧。随便找个
说得通的理由就行。","[""好吧好吧。随便找个\n说得通的理由就行。""]","Fine, fine. Just pick a reason that makes sense.
","[""Fine, fine. Just pick a reason that makes sense.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0xD00; ENG blocks=0x95220; ENG source rows=0x95220#24; block_semantic_score=0.132401.,"[""0x95220#24""]",1:1
JPN,0076531D,0,0x0,0x1000,4096,65536,5332,YES,3,0xD00,0xD00,1996,0x14D4,0xFFFFFFFF,0xFFFFFFFF,20,96,1992,0x00000000,0xD20,0xD6C,1896,,STREAM_000000_BLOCK_0D00,[],NONE,18,1743,0x143B,0x14D3,YES,"ヘリの方が即応性もある。確かに風変わりかも知れないが
不自由は感じないはずだ。あんたもすぐに馴染むさ。
",[],152,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_000D00,"直升机的反应速度更快。
听起来是挺奇怪，但我保证效果很好。用不了多久你就会习惯的。","[""直升机的反应速度更快。\n听起来是挺奇怪，但我保证效果很好。用不了多久你就会习惯的。""]","Helicopters have quicker response time. Sounds
strange, yeah, but it works great, I promise.
You'll get used to it before long.
","[""Helicopters have quicker response time. Sounds\nstrange, yeah, but it works great, I promise.\nYou'll get used to it before long.\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0xD00; ENG blocks=0x95220,0x95220; ENG source rows=0x95220#25,0x95220#26; block_semantic_score=0.132401.","[""0x95220#25"", ""0x95220#26""]",1:2
JPN,0076531D,1,0x1000,0x2000,4096,65536,3896,NO,0,0x700,0x1700,788,0x1A1C,0xFFFFFFFF,0xFFFFFFFF,20,56,784,0x00000000,0x1720,0x1744,728,,STREAM_001000_BLOCK_0700,[],NONE,0,0,0x1744,0x176C,YES,"スネーク、思い出してくれ。
",[],40,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_001700,"记住我们创建MSF的初衷，Snake：
为任何需要的人提供军事力量，","[""记住我们创建MSF的初衷，Snake：\n为任何需要的人提供军事力量，""]","Remember why we created MSF, Snake: to provide
military force to whoever needs it,
","[""Remember why we created MSF, Snake: to provide\nmilitary force to whoever needs it,\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=2:1; JPN blocks=0x1700,0x1700; ENG blocks=0x95C80; ENG source rows=0x95C80#0; block_semantic_score=0.202421.","[""0x95C80#0""]",2:1
JPN,0076531D,1,0x1000,0x2000,4096,65536,3896,NO,0,0x700,0x1700,788,0x1A1C,0xFFFFFFFF,0xFFFFFFFF,20,56,784,0x00000000,0x1720,0x1744,728,,STREAM_001000_BLOCK_0700,[],NONE,1,41,0x176D,0x1798,YES,"俺達の創った国境なき軍隊…。
",[],43,SUCCESS,,,JPN_FILES,BRIEFING_FILES_BLOCK_001700,"记住我们创建MSF的初衷，Snake：
为任何需要的人提供军事力量，","[""记住我们创建MSF的初衷，Snake：\n为任何需要的人提供军事力量，""]","Remember why we created MSF, Snake: to provide
military force to whoever needs it,
","[""Remember why we created MSF, Snake: to provide\nmilitary force to whoever needs it,\n""]",AUX_REFERENCE_SEMANTIC_ALIGNED,FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=FILES_RECIPROCAL_BLOCK_SEMANTIC_PLUS_CONTEXT_DP; shape=2:1; JPN blocks=0x1700,0x1700; ENG blocks=0x95C80; ENG source rows=0x95C80#0; block_semantic_score=0.202421.","[""0x95C80#0""]",2:1
