resource_type,container,page,page_entry_start,page_entry_capacity,tag_index,file_id,payload_variant_index,occurrence_count,occurrence_locations,record_index,record_offset,record_size,metadata_hex,text_offset_in_record,text_capacity,text_encoding,text_byte_length,terminator_present,text_group_id,control_tokens,jpn_text,mlg_cn_reference,eng_reference,reference_status,reference_method,reference_reason,cn_text
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,63,8080,128,3CA3B100710009000000000000000000FA00D00200000800401F0000763930395F3035325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_347736C7ACD3A0C9,[],ゆっくり行こう……,放松点… …,Let's take it easy... ...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,64,8208,128,3DA3B100720009000000000000000000DC0584030000080070F30500763930395F3035335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,30,true,TXT_BCEA9A01E31CDCAF,[],ゆっくり行こう………,放松点… … …,Let's take it easy... ... ...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,65,8336,128,3EA3B10073000C0000000000000000000000000000000800C0BDF0FF763930395F3035345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,16,true,TXT_719828EAD77444C1,[],1人で行くぞ,我要单独行动。,I'm going it alone.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,66,8464,128,3FA3B100740008000000000000000000640058020000080058020000763930395F3035355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,22,true,TXT_41F49CFDA38A83D7,[],1人で行くぞ！！,我要单独行动！！,I'm going it alone!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,67,8592,128,40A3B10075000C0000000000000000000000000000000100C0BDF0FF763930395F3035365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_6A872275232D85CA,[],集中！,,Focus!,AUX_UNCHANGED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,auxiliary bank retains the original JPN text,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,68,8720,128,41A3B100760008008403520384038403EE02680100000100C8AF0000763930395F3035365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_E2913DDB9130FBAB,[],集中！！,,Focus!!,AUX_UNCHANGED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,auxiliary bank retains the original JPN text,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,69,8848,128,42A3B100770008005203200352035203B004580200000100580F0200763930395F3035375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_459EDEDADFB8684B,[],集中！！！,,Focus!!!,AUX_UNCHANGED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,auxiliary bank retains the original JPN text,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,70,8976,128,59A3B100780008002003EE0220032003DC0584030000010008BD0300763930395F3035385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_92442BB7EB492AAF,[],集中！！！！,,Focus!!!!,AUX_UNCHANGED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,auxiliary bank retains the original JPN text,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,71,9104,128,5AA3B10079000C0000000000000000000000000000000100C0BDF0FF763930395F3035395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_B5D27BDA1EA14FDA,[],おまえならやれる,你可以的。,You can do this.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,72,9232,128,5BA3B1007A0028008403520384038403E80368010000010050C30000763930395F3035395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_558FC51BE4E41433,[],おまえならやれる！,你可以的！,You can do this!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,73,9360,128,5CA3B1007B0028005203200352035203DC0558020000010020BF0200763930395F3036305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,30,true,TXT_0DE5CE5007BBA7C3,[],おまえならやれる！！,你可以的！！,You can do this!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,74,9488,128,5DA3B1007C0028002003EE0220032003D007840300000100A0F70300763930395F3036315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,33,true,TXT_B341DAF6690B8A84,[],おまえならやれる！！！,你可以的！！！,You can do this!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,75,9616,128,5EA3B1007D000C0000000000000000000000000000000100C0BDF0FF763930395F3036325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_D6DD03289C6B31E1,[],よく狙え,瞄准。,Line up the shot.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,76,9744,128,5FA3B1007E0028008403520384038403E80368010000010050C30000763930395F3036325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_242E505285DF9605,[],よく狙え！,瞄准！,Line up the shot!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,77,9872,128,60A3B1007F0028005203200352035203DC05580200000100A8D20200763930395F3036335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_48EA27224DB2B5AC,[],よく狙え！！,瞄准！！,Line up the shot!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,78,10000,128,61A3B100800028002003EE0220032003D007840300000100280B0400763930395F3036345F7370725F736E615F320000000000000000000000000000,60,68,UTF-8,21,true,TXT_C925C6CD974879AA,[],よく狙え！！！,瞄准！！！,Line up the shot!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,79,10128,128,62A3B1008100080000000000000000000000000000000100C0BDF0FF763930395F3036355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_4481660A1E173E92,[],感じるぞ,我能感觉到他们。,I can feel 'em.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,80,10256,128,79A3B100820008004C045F054C044C04E803680100000100D0FB0100763930395F3036355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_1896D27A06212D47,[],感じるぞ！,我能感觉到他们！,I can feel 'em!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,81,10384,128,7AA3B10083000800B004DC05B004B004B004580200000100D06C0400763930395F3036365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_11ABBBD5BFF474C7,[],感じるぞ！！,我能感觉到他们！！,I can feel 'em!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,82,10512,128,7BA3B10084000800DC055307DC05DC05DC0584030000010020300500763930395F3036375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_B766DEE5B4703811,[],感じるぞ！！！,我能感觉到他们！！！,I can feel 'em!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,83,10640,128,7CA3B10085000800000000000000000000005802000001000A000000763930395F3036385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_061C4A9C58AAB751,[],ここだ,给你。,Here.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,84,10768,128,7DA3B1008600080000000000000000000000000000000100C0BDF0FF763930395F3036395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_385F1CDA1E68A3E8,[],見える,我看见你了。,I see you.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,85,10896,128,7EA3B100870008000000000000000000D0072C0100000100E86E0300763930395F3036395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_566626FDFFE8EF8E,[],見える！,我看见你了！,I see you!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,86,11024,128,7FA3B100880008000000000000000000B80BC20100000100E0930400763930395F3037305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_3DFF67035E7F2DB5,[],見える！！,我看见你了！！,I see you!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,87,11152,128,80A3B100890008000000000000000000A00F58020000010060CC0500763930395F3037305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_53B03C3FBCD33C81,[],見える！！！,我看见你了！！！,I see you!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,88,11280,128,81A3B1008A00080000000000000000000000000000000200C0BDF0FF763930395F3037315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_CA85C8BCB463785F,[],みなぎってきた！,我感觉到体内的力量！,I feel the power within me!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,89,11408,128,82A3B1008B0008000000000000000000D0072C010000020070820300763930395F3037315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_7F47E71A19D4F67E,[],みなぎってきた！！,我感觉到体内的力量！！,I feel the power within me!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,90,11536,128,99A3B1008C0008000000000000000000B80B580200000200F0BA0400763930395F3037325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,30,true,TXT_4154FAE078645A89,[],みなぎってきた！！！,我感觉到体内的力量！！！,I feel the power within me!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,91,11664,128,9AA3B1008D0008000000000000000000A00F84030000020090410600763930395F3037335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,33,true,TXT_AC161BA362FDFBDF,[],みなぎってきた！！！！,我感觉到体内的力量！！！！,I feel the power within me!!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,92,11792,128,9BA3B1008E000C0000000000000000000000000000000500C0BDF0FF763930395F3037345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_BF606C6C4EF10AA1,[],ウニャ、ウニャニャ,喵，喵，喵。,"Meow, meow, meow.",AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,93,11920,128,9CA3B1008F00080000000000000000002C01000000000500C0BDF0FF763930395F3037345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,30,true,TXT_DF159BA23B925B05,[],ウニャ、ウニャニャ！,喵，喵，喵！,"Meow, meow, meow!",AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,94,12048,128,9DA3B10090000C0000000000000000000000000000000600C0BDF0FF763930395F3037355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_D153BAA0C3F9E137,[],うまい！,真是好东西！,That's good stuff!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,95,12176,128,9EA3B1009100490000000000000000000000000000000600C0BDF0FF763930395F3037365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_A4D017FB91F145E9,[],うますぎる！！,真是好东西！！,That's good stuff!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,96,12304,128,9FA3B10092000C0000000000000000000000000000000300C0BDF0FF763930395F3037375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_E61A948B98251531,[],耐えてみせる,你尽管出招，我扛得住。,"You dish it out, I can take it.",AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,97,12432,128,A0A3B100930009002C017701C2017701DC05580200000300C0D40100763930395F3037375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_AF46AFF366278724,[],耐えてみせる！,你尽管出招，我扛得住！,"You dish it out, I can take it!",AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,98,12560,128,A1A3B100940009008A022C03CF032C03D00758020000030038320400763930395F3037385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_BBF923867B484A68,[],耐えてみせる！！,你尽管出招，我扛得住！！,"You dish it out, I can take it!!",AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,99,12688,128,A2A3B10095000900DC055307CA085307B80B580200000300801A0600763930395F3037395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_D6B338BC54E85D80,[],耐えてみせる！！！,你尽管出招，我扛得住！！！,"You dish it out, I can take it!!!",AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,100,12816,128,B9A3B10096000C0000000000000000000000000000000300C0BDF0FF763930395F3038305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_38EFD4A393BB214F,[],テンション上げるぞ,加大力度。,Turn it up.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,101,12944,128,BAA3B10097000900F4017102EE027102D007580200000300F0490200763930395F3038305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,30,true,TXT_94A92AB9CE61313B,[],テンション上げるぞ！,加大力度！,Turn it up!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,102,13072,128,BBA3B10098000900E803E204DC05E204B80B58020000030000E20400763930395F3038315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,33,true,TXT_09E0F5F80FAF70AA,[],テンション上げるぞ！！,加大力度！！,Turn it up!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,103,13200,128,BCA3B10099000900D007C409B80BC409A00F580200000300A0680600763930395F3038325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,36,true,TXT_218ACAE981AB14BD,[],テンション上げるぞ！！！,加大力度！！！,Turn it up!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,104,13328,128,BDA3B1009A00080000000000000000000000000000000300C0BDF0FF763930395F3038335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_B5F8175F1BED2A9C,[],はいだらー,嗨哒啦啊啊啊啊。,Haidaraaaaa.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,105,13456,128,BEA3B1009B000900C409350CA60E350C7616840300000300E0040700763930395F3038335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_D77B21C256F46CE1,[],はいだらー！,嗨哒啦啊啊啊啊！,Haidaraaaaa!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,106,13584,128,BFA3B1009C000C0000000000000000000000000000000500C0BDF0FF763930395F3038345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_41F5E77DDCC4D6C7,[],すまなかった,安息吧。,Rest in Peace.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,107,13712,128,C0A3B1009D0008000000000000000000F401000000000500C8200300763930395F3038345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_2C9411B2FF6C8430,[],すまなかった！,安息吧！,Rest in Peace!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,108,13840,128,C1A3B1009E000C0000000000000000000000000000000500C0BDF0FF763930395F3038355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_E52C14A37DB17CA2,[],安らかに眠れ,做个好梦。,Sweet dreams.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,109,13968,128,C2A3B1009F0008000000000000000000F40100000000050050340300763930395F3038355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_1A7832344A250102,[],安らかに眠れ！,做个好梦！,Sweet dreams!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,110,14096,128,D9A3B100A000080000000000000000000000000000000500C0BDF0FF763930395F3038365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_846D02B3280BEFCC,[],冷静にならんか！,冷静！,Settle down!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,111,14224,128,DAA3B100A10008000000000000000000F401000000000500400D0300763930395F3038365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_4832F93D27708A71,[],冷静にならんか！！,冷静！！,Settle down!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,112,14352,128,DCA3B100A30018000000000000000000F4012C0100000500C0BDF0FF763930395F7370725F625F72696F5F765F686F776C5F31000000000000000000,60,68,UTF-8,15,true,TXT_CF3AB4200547904F,[],キェーーー,呀啊啊啊啊！,Kyehhhhhh!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,113,14480,128,DDA3B100A400080050C350C350C350C376162C0100000200605B0300763930395F3038385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_79800FFC54670FA5,[],コープサンダー！,合作雷霆！,Co-op thunder!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,114,14608,128,01A4B100B2000C0000000000000000000000000000000400C0BDF0FF763930395F3038395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_3B17CD564916239F,[],敵がいるぞ！,是敌人！,It's the enemy!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,115,14736,128,02A4B100B3000C0000000000000000000000000000000300C0BDF0FF763930395F3039305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_3CA37F288DE33E32,[],カバー,掩护！,Cover!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,116,14864,128,19A4B100B4000C0000000000000000000000000000000600C0BDF0FF763930395F3039315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,6,true,TXT_AECBE4CBD4449C9A,[],了解,明白。,Got it.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,4,323584,81920,20,1E4C1146,0,1,4:20,117,14992,128,1AA4B100B5000C0000000000000000000000000000000800C0BDF0FF763930395F3039325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_97069B7EFB14DF8B,[],ついて来い！,跟我来！,Follow me!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
